driverId,eventType,longitude,latitude
30,Normal,-90.82,41.66
17,Normal,-90.21,38.65
21,Normal,-94.58,37.03
10,Normal,-92.08,37.81
24,Normal,-88.42,41.11
27,Normal,-90.21,38.65
17,Normal,-90.41,38.75
21,Normal,-94.58,37.03
29,Normal,-97.37,36.79
19,Normal,-97.34,36.63
15,Normal,-91.74,34.89
23,Normal,-90.7,41.62
26,Normal,-91.99,37.94
21,Normal,-94.46,37.16
28,Normal,-90.63,39.7
32,Normal,-91.14,34.96
20,Normal,-89.29,41.85
27,Normal,-90.55,38.81
21,Normal,-94.31,37.31
28,Normal,-90.52,39.71
29,Normal,-97.32,37.15
19,Normal,-97.37,36.91
13,Normal,-89.29,41.85
16,Normal,-90.44,41.54
14,Normal,-94.31,37.31
17,Normal,-90.79,38.83
12,Normal,-90.07,35.68
15,Normal,-90.94,35.03
20,Normal,-88.96,42.25
16,Normal,-90.29,40.96
21,Normal,-94.37,38.0
19,Normal,-97.32,37.27
29,Normal,-97.32,37.48
15,Normal,-90.68,35.12
13,Normal,-88.96,42.25
16,Normal,-89.91,40.86
23,Normal,-89.52,40.7
28,Normal,-90.24,39.72
29,Normal,-97.36,37.69
11,Normal,-88.42,41.11
13,Normal,-88.64,42.21
30,Normal,-88.96,42.25
12,Normal,-90.07,35.1
24,Normal,-89.17,40.38
29,Normal,-97.36,37.69
18,Normal,-90.14,39.76
26,Normal,-91.07,38.31
12,Normal,-90.24,35.35
24,Normal,-89.63,39.84
19,Normal,-97.36,37.69
25,Normal,-90.07,35.1
30,Normal,-88.41,42.11
11,Normal,-89.17,40.38
12,Normal,-90.07,35.68
22,Normal,-90.94,35.03
32,Normal,-90.68,35.12
26,Normal,-90.69,38.5
30,Normal,-88.02,42.04
12,Normal,-89.8,35.94
13,Normal,-87.66,41.89
32,Normal,-90.94,35.03
19,Normal,-97.32,37.27
29,Normal,-97.32,37.15
26,Normal,-90.53,38.51
14,Normal,-94.59,39.1
17,Normal,-92.03,38.97
24,Normal,-90.2,38.65
27,Normal,-92.03,38.97
18,Normal,-89.66,39.78
11,Normal,-90.2,38.65
12,Normal,-89.54,36.84
19,Normal,-97.37,36.91
22,Normal,-91.74,34.89
10,Normal,-90.18,38.64
29,Normal,-97.37,36.79
26,Normal,-90.18,38.64
16,Normal,-91.05,41.72
17,Normal,-92.38,38.98
32,Normal,-91.74,34.89
18,Normal,-89.96,39.74
15,Normal,-91.38,34.83
21,Normal,-94.37,38.0
11,Normal,-89.74,39.1
22,Normal,-92.09,34.8
25,Normal,-89.56,37.2
31,Normal,-94.37,38.0
29,Normal,-97.35,36.4
18,Normal,-90.14,39.76
13,Normal,-88.96,42.25
24,Normal,-88.77,40.76
27,Normal,-92.63,38.95
18,Normal,-90.24,39.72
16,Normal,-91.63,41.72
11,Normal,-89.17,40.38
19,Normal,-97.14,36.41
29,Normal,-96.97,36.24
24,Normal,-88.42,41.11
32,Normal,-92.31,34.78
13,Normal,-89.29,41.85
14,Normal,-94.31,37.31
17,Normal,-93.01,38.97
25,Normal,-90.24,38.0
18,Normal,-90.37,39.71
20,Normal,-89.88,41.77
30,Normal,-89.29,41.85
28,Normal,-90.52,39.71
15,Normal,-92.31,34.78
25,Normal,-90.35,38.43
10,Normal,-91.07,38.31
13,Normal,-89.88,41.77
26,Normal,-91.07,38.31
12,Normal,-90.15,38.62
15,Normal,-92.09,34.8
25,Normal,-90.15,38.62
27,Normal,-93.45,38.99
20,Normal,-90.64,41.56
14,Normal,-94.58,37.03
28,Normal,-90.79,39.69
22,Normal,-91.38,34.83
29,Normal,-95.99,36.17
10,Normal,-91.3,38.14
11,Normal,-87.67,41.87
14,Normal,-94.46,37.16
28,Normal,-90.97,39.72
18,Normal,-90.97,39.72
31,Normal,-94.31,37.31
29,Normal,-95.76,36.08
11,Normal,-88.07,41.48
28,Normal,-91.2,39.75
12,Normal,-90.0,37.72
21,Normal,-94.37,38.0
25,Normal,-90.24,38.0
20,Normal,-91.59,41.7
11,Normal,-88.42,41.11
12,Normal,-89.71,37.47
13,Normal,-91.59,41.7
21,Normal,-94.35,38.33
31,Normal,-94.37,38.0
29,Normal,-95.42,35.87
19,Normal,-95.42,35.87
16,Normal,-90.44,41.54
27,Normal,-94.31,39.04
13,Normal,-91.94,41.71
14,Normal,-94.35,38.33
24,Normal,-89.63,39.84
20,Normal,-92.19,41.74
27,Normal,-94.44,39.1
31,Normal,-94.38,38.67
21,Normal,-94.38,38.99
25,Normal,-89.56,37.2
23,Normal,-89.52,40.7
19,Normal,-95.15,35.51
11,Normal,-89.63,39.84
18,Normal,-92.07,39.71
13,Normal,-92.4,41.78
32,Normal,-90.04,35.19
30,Normal,-92.19,41.74
20,Normal,-92.74,41.75
11,Normal,-89.74,39.1
25,Normal,-89.65,36.37
32,Normal,-90.04,35.19
28,Normal,-92.42,39.76
16,Normal,-89.52,40.7
26,Normal,-92.48,37.8
15,Normal,-90.04,35.19
12,Normal,-90.07,35.68
29,Normal,-94.22,35.5
17,Normal,-94.0,39.03
16,Normal,-89.91,40.86
31,Normal,-94.38,38.99
13,Normal,-93.36,41.69
29,Normal,-93.92,35.53
14,Normal,-94.38,38.99
22,Normal,-91.14,34.96
23,Normal,-90.44,41.54
31,Normal,-94.38,38.67
12,Normal,-90.07,35.1
24,Normal,-89.17,40.38
10,Normal,-92.89,37.51
28,Normal,-92.94,39.77
27,Normal,-93.65,39.0
25,Normal,-90.07,35.1
13,Normal,-93.58,41.62
24,Normal,-88.77,40.76
27,Normal,-93.45,38.99
28,Normal,-93.13,39.78
23,Normal,-91.05,41.72
26,Normal,-92.99,37.34
16,Normal,-90.7,41.62
21,Normal,-94.3,37.66
20,Normal,-93.04,41.71
29,Normal,-92.87,35.25
16,Normal,-91.05,41.72
11,Normal,-89.71,37.47
21,Normal,-94.31,37.31
31,Normal,-94.3,37.66
20,Normal,-92.74,41.75
23,Normal,-91.47,41.74
26,Normal,-93.34,37.21
21,Normal,-94.46,37.16
19,Normal,-92.87,35.25
22,Normal,-92.31,34.78
32,Normal,-91.93,34.81
12,Normal,-89.65,36.37
21,Normal,-94.58,37.03
11,Normal,-89.54,36.84
24,Normal,-87.67,41.87
32,Normal,-92.09,34.8
22,Normal,-92.31,34.78
29,Normal,-92.25,34.75
31,Normal,-94.58,37.03
12,Normal,-89.54,36.84
22,Normal,-92.09,34.8
10,Overspeed,-94.23,37.09
14,Normal,-94.58,37.03
29,Normal,-92.25,34.75
31,Normal,-94.58,37.03
11,Normal,-89.8,35.94
16,Normal,-91.78,42.23
24,Normal,-88.42,41.11
12,Normal,-89.71,37.47
14,Normal,-94.58,37.03
26,Normal,-94.54,37.02
19,Normal,-92.25,34.75
30,Normal,-91.94,41.71
14,Normal,-89.52,40.7
28,Normal,-94.28,39.53
18,Normal,-94.28,39.53
15,Normal,-92.09,34.8
17,Normal,-92.03,38.97
10,Normal,-95.01,36.73
30,Normal,-91.59,41.7
26,Normal,-95.01,36.73
19,Normal,-92.53,35.15
29,Normal,-92.87,35.25
17,Normal,-91.74,38.94
16,Normal,-91.47,41.74
29,Normal,-93.12,35.31
28,Normal,-94.42,39.27
32,Normal,-91.74,34.89
20,Normal,-90.2,41.59
30,Normal,-90.82,41.66
12,Normal,-90.15,38.62
19,Normal,-93.12,35.31
15,Normal,-91.38,34.83
20,Normal,-89.88,41.77
25,Normal,-90.35,38.43
16,Normal,-91.05,41.72
28,Normal,-94.57,39.15
29,Normal,-93.61,35.51
15,Normal,-91.14,34.96
23,Normal,-90.44,41.54
11,Normal,-90.07,35.68
30,Normal,-90.2,41.59
14,Normal,-91.05,41.72
28,Normal,-94.42,39.27
20,Normal,-89.29,41.85
25,Normal,-90.15,38.62
27,Normal,-91.1,38.83
11,Normal,-89.8,35.94
12,Normal,-90.24,38.0
24,Normal,-89.74,39.1
25,Normal,-90.35,38.43
15,Normal,-90.68,35.12
30,Normal,-89.6,41.76
31,Lane Departure,-88.07,41.48
20,Normal,-88.96,42.25
32,Normal,-90.37,35.21
25,Normal,-90.24,38.0
27,Unsafe following distance,-90.79,38.83
22,Normal,-89.74,39.1
13,Normal,-88.96,42.25
10,Normal,-95.99,36.17
19,Unsafe following distance,-94.57,35.37
25,Normal,-90.0,37.72
27,Normal,-90.67,38.82
31,Normal,-88.77,40.76
22,Normal,-89.63,39.84
29,Normal,-95.15,35.51
21,Normal,-89.17,40.38
15,Normal,-90.04,35.19
27,Normal,-90.55,38.81
13,Normal,-88.41,42.11
17,Normal,-90.55,38.81
10,Normal,-95.69,36.25
25,Normal,-89.56,37.2
11,Normal,-90.0,37.72
18,Normal,-93.93,39.76
31,Normal,-89.63,39.84
30,Normal,-88.64,42.21
20,Normal,-87.66,41.89
32,Normal,-94.31,37.31
11,Normal,-90.24,38.0
12,Normal,-89.8,35.94
28,Normal,-93.6,39.77
10,Normal,-95.35,36.47
17,Normal,-90.21,38.65
29,Normal,-95.56,35.97
16,Normal,-89.17,40.38
31,Normal,-90.2,38.65
22,Normal,-88.07,41.48
12,Normal,-90.07,35.68
11,Normal,-90.15,38.62
27,Normal,-90.41,38.75
21,Normal,-90.2,38.65
31,Normal,-90.2,38.65
26,Normal,-95.01,36.73
10,Normal,-95.01,36.73
11,Normal,-90.15,38.62
29,Normal,-95.99,36.17
27,Normal,-90.55,38.81
28,Normal,-92.94,39.77
22,Normal,-87.67,41.87
12,Normal,-90.07,35.1
20,Normal,-88.64,42.21
21,Normal,-89.63,39.84
27,Normal,-90.67,38.82
24,Normal,-88.77,40.76
12,Normal,-90.07,35.1
15,Normal,-88.07,41.48
21,Normal,-89.17,40.38
11,Normal,-90.24,38.0
27,Normal,-90.79,38.83
22,Normal,-88.42,41.11
10,Normal,-94.23,37.09
23,Normal,-89.52,40.7
16,Normal,-89.52,40.7
30,Normal,-93.58,41.62
17,Normal,-90.21,38.65
15,Normal,-90.04,35.19
28,Normal,-89.66,39.78
14,Normal,-94.46,37.16
13,Normal,-93.36,41.69
16,Normal,-89.91,40.86
31,Normal,-94.46,37.16
12,Normal,-90.35,38.43
26,Normal,-90.34,38.58
21,Normal,-94.31,37.31
20,Normal,-93.04,41.71
13,Normal,-93.04,41.71
30,Normal,-93.04,41.71
10,Normal,-90.53,38.51
21,Normal,-94.3,37.66
17,Normal,-90.67,38.82
15,Normal,-90.94,35.03
30,Normal,-92.74,41.75
12,Normal,-90.0,37.72
31,Normal,-94.3,37.66
21,Normal,-94.37,38.0
17,Normal,-90.79,38.83
32,Normal,-91.14,34.96
13,Normal,-92.4,41.78
25,Normal,-89.71,37.47
24,Normal,-88.77,40.76
29,Normal,-97.37,36.79
22,Normal,-91.38,34.83
18,Normal,-90.24,39.72
15,Normal,-91.38,34.83
30,Normal,-92.19,41.74
31,Normal,-94.35,38.33
12,Normal,-89.54,36.84
20,Normal,-91.94,41.71
32,Normal,-91.74,34.89
24,Normal,-88.07,41.48
16,Normal,-91.32,41.71
29,Normal,-97.35,36.4
22,Normal,-91.93,34.81
20,Normal,-91.59,41.7
32,Normal,-91.93,34.81
14,Normal,-94.38,38.99
26,Normal,-91.3,38.14
12,Normal,-89.8,35.94
17,Normal,-91.33,38.87
19,Normal,-97.14,36.41
14,Normal,-94.59,39.1
25,Normal,-89.8,35.94
29,Normal,-96.97,36.24
31,Normal,-94.59,39.1
20,Normal,-90.82,41.66
32,Normal,-92.31,34.78
30,Normal,-90.82,41.66
26,Normal,-91.55,38.04
17,Normal,-91.74,38.94
27,Normal,-91.74,38.94
20,Normal,-90.64,41.56
32,Normal,-92.31,34.78
14,Normal,-94.38,38.99
24,Normal,-88.42,41.11
12,Normal,-90.07,35.1
22,Normal,-92.09,34.8
10,Normal,-91.99,37.94
28,Normal,-91.2,39.75
21,Normal,-94.38,38.67
15,Normal,-92.09,34.8
12,Normal,-90.07,35.1
20,Normal,-89.88,41.77
10,Normal,-92.08,37.81
31,Normal,-94.35,38.33
16,Normal,-91.47,41.74
23,Normal,-91.32,41.71
17,Normal,-92.38,38.98
32,Normal,-91.74,34.89
20,Normal,-89.6,41.76
31,Normal,-94.37,38.0
14,Normal,-94.37,38.0
23,Normal,-91.05,41.72
11,Normal,-89.74,39.1
10,Normal,-92.48,37.8
28,Normal,-91.8,39.67
13,Normal,-89.29,41.85
25,Normal,-90.07,35.68
23,Normal,-90.7,41.62
22,Normal,-91.14,34.96
19,Normal,-95.56,35.97
13,Normal,-89.03,41.92
21,Normal,-94.31,37.31
25,Normal,-89.8,35.94
30,Normal,-89.03,41.92
22,Normal,-90.94,35.03
10,Normal,-92.74,37.6
11,Normal,-90.2,38.65
25,Normal,-89.65,36.37
30,Normal,-88.96,42.25
22,Normal,-90.68,35.12
28,Normal,-92.42,39.76
17,Normal,-93.01,38.97
27,Normal,-93.01,38.97
16,Normal,-90.29,40.96
20,Normal,-88.41,42.11
18,Normal,-92.57,39.77
31,Normal,-94.58,37.03
27,Normal,-93.2,38.98
26,Normal,-92.99,37.34
16,Normal,-89.91,40.86
30,Normal,-88.41,42.11
11,Unsafe tail distance,-89.17,40.38
31,Normal,-94.46,37.16
10,Normal,-93.14,37.26
17,Normal,-93.45,38.99
14,Normal,-94.46,37.16
22,Normal,-90.04,35.19
21,Normal,-94.31,37.31
17,Normal,-93.65,39.0
25,Normal,-90.0,37.72
27,Normal,-93.65,39.0
16,Normal,-89.52,40.7
22,Normal,-90.37,35.21
18,Normal,-93.13,39.78
19,Normal,-94.22,35.5
24,Normal,-88.42,41.11
14,Normal,-94.3,37.66
31,Normal,-94.37,38.0
15,Normal,-90.37,35.21
18,Normal,-93.33,39.77
21,Normal,-94.37,38.0
13,Normal,-88.02,42.04
19,Normal,-93.61,35.51
12,Normal,-90.15,38.62
10,Normal,-94.23,37.09
32,Normal,-90.94,35.03
11,Normal,-87.67,41.87
27,Normal,-94.16,39.04
22,Normal,-91.14,34.96
26,Normal,-94.23,37.09
29,Normal,-93.36,35.4
10,Normal,-94.54,37.02
24,Normal,-87.67,41.87
31,Normal,-94.38,38.99
23,Normal,-91.05,41.72
21,Normal,-94.38,38.99
15,Normal,-91.14,34.96
32,Normal,-91.38,34.83
28,Normal,-94.15,39.77
19,Normal,-92.87,35.25
16,Normal,-91.05,41.72
12,Normal,-90.24,38.0
15,Normal,-91.38,34.83
25,Normal,-90.24,38.0
11,Normal,-88.42,41.11
22,Normal,-91.93,34.81
21,Normal,-94.59,39.1
16,Normal,-91.32,41.71
17,Normal,-94.31,39.04
10,Normal,-95.14,36.66
31,Normal,-94.38,38.99
21,Normal,-94.38,38.99
27,Normal,-94.31,39.04
13,Normal,-89.29,41.85
25,Normal,-89.71,37.47
31,Normal,-94.38,38.67
24,Normal,-89.17,40.38
21,Normal,-94.38,38.67
16,Normal,-91.63,41.72
22,Normal,-92.31,34.78
20,Normal,-90.2,41.59
14,Normal,-94.38,38.67
16,Normal,-91.78,42.23
13,Normal,-89.88,41.77
10,Normal,-95.69,36.25
18,Normal,-94.42,39.27
20,Normal,-90.64,41.56
24,Normal,-89.74,39.1
29,Normal,-92.25,34.92
21,Normal,-94.37,38.0
15,Normal,-92.31,34.78
14,Normal,-94.37,38.0
20,Normal,-90.82,41.66
16,Normal,-91.63,41.72
13,Normal,-90.64,41.56
12,Normal,-89.8,35.94
22,Normal,-91.93,34.81
17,Normal,-93.45,38.99
30,Normal,-90.64,41.56
31,Normal,-94.31,37.31
21,Normal,-94.31,37.31
16,Normal,-91.47,41.74
19,Normal,-92.87,35.25
20,Normal,-91.59,41.7
32,Normal,-91.74,34.89
29,Normal,-93.12,35.31
31,Normal,-94.46,37.16
23,Normal,-91.05,41.72
22,Normal,-91.38,34.83
14,Normal,-94.46,37.16
30,Normal,-91.24,41.67
26,Normal,-95.76,36.18
29,Normal,-93.36,35.4
15,Normal,-91.38,34.83
25,Normal,-90.07,35.1
24,Normal,-89.17,40.38
32,Normal,-91.14,34.96
13,Normal,-91.94,41.71
10,Normal,-95.5,36.37
31,Normal,-94.58,37.03
20,Normal,-92.4,41.78
18,Normal,-94.24,39.63
23,Normal,-90.29,40.96
10,Normal,-95.35,36.47
11,Normal,-88.77,40.76
24,Normal,-88.42,41.11
22,Normal,-90.68,35.12
30,Normal,-92.19,41.74
18,Normal,-94.25,39.73
10,Normal,-95.14,36.66
28,Normal,-94.15,39.77
24,Normal,-88.07,41.48
32,Normal,-90.37,35.21
20,Normal,-93.04,41.71
12,Normal,-89.8,35.94
16,Normal,-89.91,40.86
31,Normal,-94.3,37.66
22,Normal,-90.04,35.19
30,Normal,-92.74,41.75
23,Normal,-89.52,40.7
11,Lane Departure,-87.67,41.87
27,Normal,-92.22,38.96
24,Normal,-87.67,41.87
28,Normal,-93.6,39.77
14,Normal,-94.37,38.0
18,Normal,-93.6,39.77
29,Normal,-95.15,35.51
24,Normal,-88.07,41.48
17,Normal,-91.74,38.94
32,Normal,-90.37,35.21
19,Normal,-95.15,35.51
12,Normal,-89.56,37.2
31,Normal,-94.38,38.67
29,Normal,-95.3,35.64
15,Normal,-90.37,35.21
25,Normal,-89.56,37.2
23,Normal,-90.44,41.54
13,Normal,-93.58,41.62
24,Normal,-88.77,40.76
29,Normal,-95.42,35.87
20,Normal,-93.04,41.71
27,Normal,-91.56,38.93
13,Normal,-93.36,41.69
23,Normal,-90.7,41.62
10,Normal,-93.69,37.16
31,Normal,-94.59,39.1
32,Normal,-91.14,34.96
26,Normal,-93.69,37.16
12,Normal,-90.24,38.0
10,Normal,-93.34,37.21
24,Normal,-89.63,39.84
31,Normal,-94.59,39.1
27,Normal,-91.19,38.83
13,Normal,-92.74,41.75
12,Normal,-90.35,38.43
29,Normal,-95.99,36.17
28,Normal,-92.42,39.76
15,Normal,-91.38,34.83
27,Normal,-91.1,38.83
26,Normal,-93.14,37.26
12,Normal,-90.15,38.62
22,Normal,-91.93,34.81
10,Normal,-92.99,37.34
11,Normal,-89.74,39.1
30,Normal,-92.4,41.78
26,Normal,-92.99,37.34
16,Normal,-91.47,41.74
29,Normal,-96.44,36.23
28,Normal,-92.07,39.71
23,Normal,-91.78,42.23
20,Normal,-91.59,41.7
12,Normal,-90.35,38.43
24,Normal,-89.74,39.1
32,Normal,-92.31,34.78
13,Normal,-91.59,41.7
31,Normal,-94.37,38.0
30,Normal,-91.94,41.71
16,Normal,-91.78,42.23
24,Normal,-89.63,39.84
25,Normal,-90.35,38.43
15,Normal,-92.31,34.78
17,Normal,-90.41,38.75
14,Normal,-94.3,37.66
16,Normal,-91.78,42.23
19,Normal,-96.97,36.24
32,Normal,-92.09,34.8
20,Normal,-90.64,41.56
14,Normal,-94.31,37.31
21,Normal,-94.46,37.16
26,Normal,-92.48,37.8
29,Normal,-97.35,36.4
24,Normal,-88.77,40.76
18,Normal,-91.2,39.75
20,Normal,-90.2,41.59
26,Normal,-92.31,37.81
16,Normal,-91.47,41.74
25,Normal,-89.71,37.47
14,Normal,-94.58,37.03
20,Normal,-89.88,41.77
15,Normal,-91.93,34.81
23,Normal,-91.05,41.72
26,Normal,-92.08,37.81
18,Normal,-90.79,39.69
22,Normal,-91.14,34.96
30,Normal,-90.2,41.59
17,Normal,-90.55,38.81
12,Normal,-89.65,36.37
24,Normal,-87.67,41.87
18,Normal,-90.63,39.7
31,Normal,-94.46,37.16
11,Normal,-88.07,41.48
14,Normal,-94.46,37.16
23,Normal,-90.44,41.54
22,Normal,-90.68,35.12
32,Normal,-90.94,35.03
20,Normal,-89.03,41.92
25,Normal,-89.65,36.37
19,Normal,-97.32,37.15
29,Normal,-97.32,37.27
10,Normal,-91.44,38.09
31,Normal,-94.3,37.66
27,Normal,-90.79,38.83
13,Normal,-89.03,41.92
14,Normal,-94.3,37.66
17,Normal,-90.93,38.82
32,Normal,-90.37,35.21
18,Normal,-90.24,39.72
20,Normal,-88.64,42.21
21,Normal,-94.35,38.33
17,Normal,-91.1,38.83
22,Normal,-90.04,35.19
25,Normal,-90.24,35.35
27,Normal,-91.1,38.83
26,Normal,-91.18,38.22
20,Normal,-88.41,42.11
14,Normal,-94.35,38.33
32,Normal,-90.04,35.19
31,Normal,-94.38,38.67
30,Normal,-88.64,42.21
20,Normal,-88.02,42.04
13,Normal,-88.41,42.11
16,Normal,-89.52,40.7
29,Normal,-97.32,37.48
15,Normal,-90.04,35.19
18,Normal,-89.96,39.74
13,Normal,-88.02,42.04
16,Normal,-89.91,40.86
17,Normal,-91.56,38.93
25,Normal,-90.24,35.35
10,Normal,-90.69,38.5
31,Normal,-94.59,39.1
20,Normal,-87.66,41.89
16,Normal,-90.29,40.96
22,Normal,-91.14,34.96
10,Normal,-90.53,38.51
15,Normal,-90.68,35.12
21,Normal,-94.38,38.99
11,Normal,-89.74,39.1
16,Normal,-90.44,41.54
23,Normal,-91.05,41.72
29,Normal,-97.37,36.91
20,Normal,-88.41,42.11
26,Normal,-90.34,38.58
14,Normal,-94.38,38.99
28,Normal,-89.78,39.77
27,Normal,-92.22,38.96
24,Normal,-89.74,39.1
18,Normal,-89.78,39.77
11,Normal,-90.2,38.65
12,Normal,-89.56,37.2
19,Normal,-97.37,36.79
27,Normal,-92.38,38.98
24,Normal,-89.63,39.84
23,Normal,-91.47,41.74
13,Normal,-88.64,42.21
14,Normal,-94.35,38.33
32,Normal,-91.93,34.81
24,Normal,-89.17,40.38
23,Normal,-91.63,41.72
15,Normal,-91.74,34.89
12,Normal,-90.0,37.72
17,Normal,-92.63,38.95
23,Normal,-91.78,42.23
31,Normal,-94.3,37.66
21,Normal,-94.31,37.31
20,Normal,-89.29,41.85
14,Normal,-94.3,37.66
17,Normal,-92.85,38.93
22,Normal,-92.31,34.78
18,Normal,-90.24,39.72
21,Normal,-94.46,37.16
30,Normal,-89.03,41.92
11,Normal,-88.77,40.76
19,Normal,-96.97,36.24
31,Normal,-94.46,37.16
10,Normal,-90.86,38.46
21,Normal,-94.58,37.03
14,Normal,-94.46,37.16
19,Normal,-96.68,36.2
22,Normal,-91.93,34.81
18,Normal,-90.52,39.71
29,Normal,-96.44,36.23
20,Normal,-90.2,41.59
14,Normal,-94.58,37.03
17,Normal,-93.45,38.99
28,Normal,-90.63,39.7
18,Normal,-90.63,39.7
21,Normal,-94.46,37.16
24,Normal,-87.67,41.87
26,Normal,-91.18,38.22
12,Normal,-90.35,38.43
31,Normal,-94.46,37.16
27,Normal,-93.65,39.0
32,Normal,-91.74,34.89
17,Normal,-93.85,39.01
19,Normal,-95.99,36.17
30,Normal,-90.2,41.59
23,Normal,-90.7,41.62
21,Normal,-94.3,37.66
24,Normal,-88.42,41.11
20,Normal,-91.24,41.67
14,Normal,-94.31,37.31
15,Normal,-91.38,34.83
32,Normal,-91.14,34.96
29,Normal,-95.56,35.97
24,Normal,-88.77,40.76
10,Normal,-91.55,38.04
28,Normal,-91.36,39.76
15,Normal,-91.14,34.96
32,Normal,-90.94,35.03
25,Normal,-90.0,37.72
24,Normal,-89.17,40.38
10,Normal,-91.69,37.99
22,Normal,-90.37,35.21
15,Normal,-90.94,35.03
18,Normal,-91.59,39.68
25,Normal,-89.71,37.47
28,Normal,-91.8,39.67
10,Normal,-91.99,37.94
15,Normal,-90.68,35.12
12,Normal,-89.54,36.84
28,Normal,-92.07,39.71
14,Normal,-94.38,38.67
17,Normal,-94.44,39.1
30,Normal,-91.94,41.71
22,Normal,-90.04,35.19
12,Normal,-89.65,36.37
17,Normal,-94.31,39.04
23,Normal,-89.52,40.7
10,Normal,-92.31,37.81
19,Normal,-94.88,35.47
26,Normal,-92.31,37.81
13,Normal,-92.74,41.75
18,Normal,-92.27,39.76
14,Normal,-94.59,39.1
23,Normal,-89.91,40.86
20,Normal,-93.04,41.71
13,Normal,-93.04,41.71
25,Normal,-89.8,35.94
32,Normal,-90.37,35.21
10,Normal,-92.61,37.7
20,Normal,-93.36,41.69
19,Normal,-94.22,35.5
21,Normal,-94.38,38.67
24,Normal,-89.63,39.84
28,Normal,-92.74,39.76
32,Normal,-90.68,35.12
10,Normal,-92.74,37.6
15,Normal,-90.68,35.12
25,Normal,-90.24,35.35
17,Normal,-93.65,39.0
30,Normal,-93.36,41.69
23,Normal,-90.7,41.62
15,Normal,-90.94,35.03
19,Normal,-93.61,35.51
18,Normal,-92.94,39.77
31,Normal,-94.35,38.33
10,Normal,-92.99,37.34
14,Normal,-94.35,38.33
11,Normal,-90.0,37.72
19,Normal,-93.36,35.4
29,Normal,-93.12,35.31
24,Normal,-88.42,41.11
30,Normal,-93.58,41.62
13,Normal,-93.04,41.71
14,Normal,-94.37,38.0
18,Normal,-93.33,39.77
26,Normal,-93.14,37.26
22,Normal,-92.09,34.8
10,Normal,-93.34,37.21
30,Normal,-93.36,41.69
13,Normal,-92.74,41.75
29,Normal,-92.53,35.15
25,Normal,-90.07,35.68
24,Normal,-87.67,41.87
20,Normal,-92.4,41.78
10,Normal,-93.69,37.16
18,Normal,-93.93,39.76
31,Normal,-94.46,37.16
15,Normal,-91.93,34.81
27,Normal,-92.63,38.95
10,Normal,-93.96,37.08
28,Normal,-94.15,39.77
25,Normal,-89.65,36.37
15,Normal,-92.09,34.8
16,Normal,-91.63,41.72
24,Normal,-88.07,41.48
32,Normal,-92.31,34.78
26,Normal,-94.23,37.09
25,Overspeed,-89.54,36.84
19,Normal,-92.25,34.75
30,Normal,-92.19,41.74
22,Normal,-91.93,34.81
32,Normal,-92.31,34.78
18,Normal,-94.24,39.63
15,Normal,-92.31,34.78
11,Lane Departure,-90.07,35.68
16,Normal,-91.78,42.23
22,Normal,-91.74,34.89
23,Normal,-91.47,41.74
29,Normal,-92.53,35.15
31,Normal,-89.63,39.84
11,Normal,-90.24,35.35
14,Normal,-89.91,40.86
24,Normal,-89.17,40.38
21,Normal,-88.77,40.76
23,Normal,-91.32,41.71
13,Normal,-90.82,41.66
27,Normal,-91.74,38.94
22,Normal,-91.14,34.96
12,Normal,-90.35,38.43
19,Normal,-92.87,35.25
13,Normal,-90.64,41.56
25,Normal,-90.24,38.0
17,Normal,-91.56,38.93
14,Normal,-90.44,41.54
10,Normal,-95.35,36.47
31,Normal,-88.42,41.11
32,Normal,-91.38,34.83
26,Normal,-95.35,36.47
30,Normal,-90.64,41.56
14,Normal,-90.7,41.62
22,Normal,-90.68,35.12
24,Normal,-90.2,38.65
32,Normal,-91.14,34.96
26,Normal,-95.5,36.37
27,Normal,-91.19,38.83
12,Normal,-90.35,38.43
31,Normal,-87.67,41.87
24,Normal,-90.2,38.65
32,Normal,-90.94,35.03
30,Normal,-89.88,41.77
22,Unsafe tail distance,-90.04,35.19
10,Normal,-95.76,36.18
19,Normal,-93.92,35.53
32,Normal,-90.68,35.12
20,Overspeed,-89.03,41.92
18,Overspeed,-94.28,39.53
17,Normal,-90.93,38.82
14,Normal,-91.47,41.74
24,Normal,-89.63,39.84
23,Lane Departure,-89.52,40.7
11,Normal,-89.54,36.84
30,Normal,-89.29,41.85
12,Normal,-89.71,37.47
17,Lane Departure,-90.79,38.83
32,Unsafe following distance,-90.04,35.19
26,Overspeed,-95.99,36.17
11,Normal,-89.56,37.2
16,Lane Departure,-89.52,40.7
12,Normal,-89.56,37.2
24,Normal,-88.77,40.76
32,Normal,-90.04,35.19
11,Lane Departure,-89.71,37.47
26,Normal,-95.76,36.18
18,Normal,-94.15,39.77
12,Normal,-89.54,36.84
28,Normal,-94.15,39.77
23,Normal,-89.63,39.84
26,Normal,-95.69,36.25
13,Normal,-88.02,42.04
14,Normal,-91.63,41.72
28,Normal,-93.93,39.76
12,Normal,-89.65,36.37
21,Normal,-89.74,39.1
15,Normal,-89.74,39.1
16,Normal,-89.63,39.84
24,Normal,-87.67,41.87
30,Normal,-88.41,42.11
11,Normal,-90.35,38.43
25,Normal,-89.65,36.37
26,Normal,-95.35,36.47
27,Normal,-90.21,38.65
17,Normal,-90.21,38.65
